CO2 (g/s),CO (g/s),HC (g/s),NOx (g/s),vel (mph),fuel (g/s),engine (rpm),elevation (m),phase_num
1.520293,0.011158,0.000415,0.037656,0,0.213,600.125,634.6,1
1.520332,0.011136,0.000423,0.037694,0,0.213,600.175,635.23,1
1.517091,0.01112,0.000419,0.038137,0,0.213,599.725,635.5,1
1.53986,0.011131,0.000414,0.038135,0,0.213,600.125,635.92,1
1.533924,0.011118,0.000343,0.038078,0,0.213,600.05,636.1,1
1.524304,0.011112,0.00034,0.03775,0,0.213,600.025,636.24,1
1.509396,0.011047,0.000392,0.037814,0,0.213,599.8,636.3,1
1.502893,0.011034,0.000398,0.038323,0,0.213,600.4,636.58,1
1.506057,0.011067,0.000408,0.038572,0,0.213,600.175,636.7,1
1.49986,0.01106,0.000406,0.038134,0,0.213,600.725,636.35,1
1.502253,0.011056,0.000364,0.037482,0,0.213,600,636.2,1
1.501321,0.011043,0.000382,0.037491,0,0.213,601.125,635.64,1
1.508157,0.010977,0.000417,0.03811,0,0.213,600.2,635.4,1
1.512462,0.01092,0.00038,0.037927,0,0.213,599.85,634.84,1
1.513689,0.010916,0.00041,0.037712,0,0.213,599.95,634.6,1
1.51837,0.010918,0.000378,0.037405,0,0.213,599.775,633.83,1
1.506794,0.010913,0.000359,0.037465,0,0.213,600.425,633.5,1
1.501375,0.010938,0.000452,0.037915,0,0.213,600.325,633.29,1
1.498035,0.010959,0.000492,0.038033,0,0.213,600.025,633.2,1
1.508638,0.010941,0.000475,0.038353,0,0.2032,600.4,633.06,1
1.512352,0.010903,0.000507,0.038304,0,0.213,600.35,633,1
1.516245,0.010889,0.000506,0.038073,0,0.213,600.05,633,1
1.522756,0.010912,0.000554,0.038415,0,0.213,600.4,633,1
1.543311,0.010963,0.000585,0.038899,0,0.1983,600.175,632.86,1
1.5486,0.011013,0.000581,0.038914,0,0.1885,599.95,632.8,1
1.543297,0.011767,0.000592,0.038771,0,0.213,600.3,632.8,1
1.539244,0.013512,0.000581,0.038389,0,0.213,600.1,632.8,1
1.541399,0.013586,0.000606,0.038913,0,0.213,600.6,632.66,1
1.552276,0.013655,0.000626,0.039313,0,0.213,600.175,632.6,1
1.568985,0.013722,0.000622,0.03892,0,0.213,600.475,632.53,1
1.584173,0.014006,0.000597,0.0389,0,0.213,600.1,632.5,1
1.565812,0.014116,0.000613,0.038764,0,0.213,600.575,632.57,1
1.55193,0.014137,0.000544,0.03856,0,0.213,599.55,632.6,1
1.548275,0.014153,0.000589,0.038477,0,0.213,600.575,632.67,1
1.557847,0.014252,0.000597,0.039089,0,0.213,600.475,632.7,1
1.548831,0.01433,0.000594,0.039427,0,0.213,600.05,632.84,1
1.542709,0.014343,0.00058,0.038987,0,0.213,600.2,632.9,1
1.538686,0.014344,0.000573,0.038987,0,0.213,600.475,633.11,1
1.542388,0.014329,0.000557,0.038822,0,0.213,600.075,633.2,1
1.541713,0.01422,0.000595,0.038858,0,0.213,599.85,633.48,1
1.530679,0.014066,0.000565,0.038839,0,0.213,599.9,633.6,1
1.536245,0.013899,0.000549,0.03882,0,0.213,600.325,634.16,1
1.553676,0.013721,0.00054,0.038987,0,0.213,600.125,634.4,1
1.552829,0.013636,0.000531,0.038868,0,0.213,600.325,634.75,1
1.545746,0.013545,0.000548,0.039367,0,0.213,599.875,634.9,1
1.54125,0.01346,0.000569,0.039315,0,0.213,600.175,635.04,1
1.532172,0.012915,0.000515,0.039293,0,0.213,600.225,635.1,1
1.53608,0.01259,0.0005,0.039781,0,0.213,599.875,635.1,1
1.547446,0.012558,0.000504,0.039453,0,0.213,600.1,635.1,1
1.544402,0.012503,0.000494,0.039216,0,0.213,599.925,635.03,1
1.556392,0.012333,0.000534,0.03978,0,0.213,600.9,635,1
1.565264,0.012087,0.000488,0.040222,0,0.213,600,634.86,1
1.546026,0.011874,0.000449,0.039925,0,0.213,600.125,634.8,1
1.542017,0.011724,0.000458,0.039934,0,0.213,599.775,634.73,1
1.54315,0.011679,0.00043,0.040077,0,0.213,600.1,634.7,1
1.539416,0.011656,0.000433,0.039818,0,0.213,600.475,634.63,1
1.560059,0.011629,0.000428,0.040162,0,0.213,600.15,634.6,1
1.565041,0.011617,0.000374,0.040245,0,0.213,599.95,634.32,1
1.564358,0.011627,0.000401,0.040431,0,0.213,599.65,634.2,1
1.544583,0.011611,0.000368,0.040321,0,0.213,600.35,633.71,1
1.544493,0.011556,0.00035,0.03997,0,0.213,600.5,633.5,1
1.545228,0.01151,0.000353,0.040151,0,0.213,599.75,633.22,1
1.538248,0.0115,0.000295,0.04037,0,0.213,599.575,633.1,1
1.536348,0.011499,0.000308,0.040023,0,0.213,600.15,632.89,1
1.544611,0.011493,0.000303,0.040096,0,0.213,599.8,632.8,1
1.564145,0.011447,0.000296,0.040025,0,0.213,599.7,632.45,1
1.55312,0.011353,0.000285,0.040102,0,0.2081,600.1,632.3,1
1.517613,0.011273,0.000259,0.040545,0,0.2081,600.45,631.95,1
1.531654,0.011284,0.000255,0.040755,0,0.213,601.2,631.8,1
1.542446,0.01128,0.000282,0.040654,0,0.213,599.6,631.52,1
1.539978,0.011296,0.000291,0.040531,0,0.213,599.7,631.4,1
1.532424,0.011251,0.000296,0.040009,0,0.213,599.5,630.84,1
1.517471,0.011156,0.0003,0.040373,0,0.213,599.85,630.6,1
1.51511,0.011105,0.000251,0.040473,0,0.213,600.1,629.97,1
1.509483,0.011097,0.000279,0.040137,0,0.213,599.8,629.7,1
1.49692,0.011051,0.000277,0.039724,0,0.213,599.55,629,1
1.503906,0.010998,0.000296,0.039894,0,0.213,599.6,628.7,1
1.519301,0.010999,0.000284,0.040145,0,0.213,599.75,627.93,1
1.520436,0.01097,0.00025,0.039826,0,0.2032,600.3,627.6,1
1.518335,0.010943,0.000243,0.039838,0,0.1934,600.65,627.18,1
1.519125,0.01093,0.000265,0.040032,0,0.213,600.55,627,1
1.523486,0.010919,0.000272,0.040896,0,0.213,599.7,626.16,1
1.515042,0.010927,0.000255,0.041238,0,0.213,599.75,625.8,1
1.518519,0.010913,0.000244,0.041112,0,0.213,600.275,625.66,1
1.515808,0.010896,0.000229,0.040681,0,0.213,600.3,625.6,1
1.510286,0.010831,0.00026,0.040141,0,0.213,600.3,625.6,1
1.507927,0.010752,0.000296,0.038488,0,0.213,599.75,625.6,1
1.464819,0.010649,0.000291,0.037982,0,0.2032,600.45,624.69,1
1.4387,0.010597,0.000303,0.038028,0,0.2032,599.6,624.3,1
1.458287,0.010577,0.000315,0.038101,0,0.213,599.95,623.6,1
1.513304,0.010609,0.000344,0.037937,0,0.2032,599.7,623.3,1
1.649953,0.010639,0.000407,0.037936,0,0.2081,599.75,622.67,1
1.806718,0.010619,0.00043,0.039262,0,0.1885,599.85,622.4,1
1.995251,0.010624,0.000425,0.043012,0,0.6281,595.35,622.54,1
2.075518,0.010623,0.000378,0.058046,0,1.3004,662.425,622.6,1
1.996252,0.01061,0.000238,0.071918,0,1.8482,793.975,622.67,1
1.886822,0.010577,0.000036,0.095792,0,0.2656,704.3,622.7,1
2.032805,0.010552,-0.00026,0.050529,0,2.7501,537.1,622.56,1
2.587806,0.01049,0.000123,0.016126,0,0.6119,53.2,622.5,1
3.626398,0.01117,0.007178,0.011086,0,0,0,622.85,1
4.608311,0.028851,0.015529,0.043056,0,0.8184,43.85,623,1
5.493095,0.103535,0.016879,0.114224,0,5.243,478.25,623.42,1
6.066128,0.194495,0.014204,0.125957,0,2.5337,1477.95,623.6,1
6.454675,0.290657,0.010572,0.135403,0,3.1112,1269.15,623.67,1
6.472957,0.323006,0.007379,0.173287,0,3.7394,1010.425,623.7,1
6.081665,0.289167,0.005045,0.17987,0.4461,3.698,914.275,623.56,1
5.426134,0.235538,0.003395,0.17106,0.1239,0.7363,878.55,623.5,1
4.470896,0.173018,0.002192,0.115596,0,2.0434,825.9,623.57,1
3.792096,0.131001,0.001291,0.06989,0,0,1075.75,623.6,1
3.488575,0.094571,0.000712,0.026578,0,0.059,741.3,623.81,1
3.858386,0.069112,0.000416,0.015893,0,0.2081,599.35,623.9,1
5.463291,0.04906,0.000246,0.03944,0.1425,1.8187,644.45,624.11,1
8.367917,0.039332,0.000212,0.079935,0.254,0.9512,824.3,624.2,1
11.989222,0.034725,0.000364,0.087887,0.3718,2.6372,818.9,624.34,1
14.997496,0.043893,0.00062,0.177726,3.1107,5.1823,890.8,624.4,1
17.473995,0.081585,0.000751,0.314297,5.2734,10.1516,1255.9,624.61,1
18.844564,0.133986,0.000878,0.303442,7.7827,13.7957,2020.975,624.7,1
19.963875,0.186295,0.001086,0.160785,8.8486,4.3396,2146.375,624.98,1
20.213861,0.221521,0.00117,0.234301,9.0779,4.5673,1979.975,625.1,1
21.466367,0.235193,0.001217,0.239058,11.0609,13.7071,2005.85,625.38,1
22.808023,0.238775,0.001427,0.147954,11.7117,1.7434,2136.35,625.5,1
24.276758,0.243749,0.001479,0.32598,12.2445,10.2156,1796.25,625.57,1
25.962003,0.251741,0.001553,0.334408,14.4133,18.4566,2072.05,625.6,1
27.377096,0.257985,0.001708,0.187728,15.2686,5.6332,2095.975,625.81,1
27.665554,0.263918,0.001728,0.36052,15.7952,7.2733,1824.05,625.9,1
27.512433,0.274139,0.001678,0.53128,17.6727,18.1237,1913.05,626.04,1
28.534906,0.281805,0.001693,0.347522,19.5626,18.5417,2058.65,626.1,1
30.435542,0.279107,0.001741,0.163958,19.9964,0.1525,1923.15,626.24,1
31.984715,0.270783,0.001828,0.351929,20.2196,9.6088,1674.15,626.3,1
32.299991,0.269976,0.001837,0.611015,21.1119,15.6356,1704.6,626.44,1
31.915567,0.281199,0.001723,0.651748,23.1381,21.7448,1817.25,626.5,1
33.287944,0.290448,0.001786,0.369538,24.5136,16.6262,1915.85,626.57,1
36.899525,0.290246,0.001833,0.252804,24.7861,1.3744,1659.15,626.6,1
40.460153,0.293228,0.001922,0.49043,25.7221,14.1007,1486.35,626.67,1
45.161681,0.312105,0.00187,0.670436,26.6701,17.9643,1612.825,626.7,1
48.181196,0.337204,0.001744,0.815505,28.2008,21.5248,1696.3,626.84,1
50.409911,0.351298,0.001694,0.913521,29.7561,21.5626,1772.35,626.9,1
50.424217,0.32964,0.001679,0.937744,31.1257,22.427,1858.4,627.04,1
47.790722,0.276115,0.00173,0.9929,32.5446,22.0893,1953.9,627.1,1
43.788233,0.223823,0.001751,1.038261,33.697,21.5726,2038.35,627.34,1
38.772537,0.165383,0.001769,0.989712,34.5893,20.274,2091.25,627.5,1
37.310766,0.131054,0.00189,0.633478,35.5622,16.2821,2118.3,627.64,1
38.004255,0.104531,0.002132,0.27502,35.8968,1.517,1912.15,627.7,1
40.691613,0.106899,0.002277,0.410585,35.2338,9.7302,1650.325,628.05,1
44.134485,0.14296,0.002236,0.648365,35.8348,16.8085,1607.525,628.2,1
46.536479,0.189292,0.002146,0.816782,36.6902,21.3331,1631.75,628.41,1
48.889353,0.230428,0.002037,0.913809,37.5575,21.31,1660.35,628.5,1
50.416944,0.234353,0.002033,0.95179,38.0409,21.5365,1700.9,629.06,1
51.688027,0.210659,0.002003,0.969643,38.5987,21.6314,1730.6,629.3,1
52.351016,0.179579,0.00201,0.978856,39.4104,21.5577,1758.6,629.93,1
53.054574,0.143284,0.002054,0.986526,39.6952,21.5102,1791.325,630.2,1
53.287293,0.118586,0.002014,0.994996,39.9556,21.4316,1808.65,630.9,1
53.797903,0.096057,0.002093,1.006046,40.5134,21.617,1818.2,631.2,1
54.101012,0.083163,0.002168,1.010473,41.0648,21.6316,1830,632.11,1
54.192568,0.070764,0.00218,1.008001,41.3373,21.5365,1857.6,632.5,1
54.551863,0.063442,0.002246,1.017139,41.3249,21.6445,1873.25,633.34,1
54.726855,0.058756,0.002294,1.023562,41.9386,21.6136,1885.775,633.7,1
54.734613,0.056879,0.002339,1.029632,42.3291,21.7481,1894.35,634.61,1
54.99895,0.053979,0.002453,1.037888,42.552,21.8467,1909.8,635,1
55.028619,0.051858,0.002458,1.038007,42.7379,21.7613,1919.85,635.77,1
54.983995,0.050811,0.00249,1.046278,43.2954,21.8646,1940.625,636.1,1
55.069859,0.050102,0.00253,1.048707,43.4876,21.7925,1950.675,636.87,1
55.062004,0.048271,0.002549,1.04674,43.717,21.6839,1962.25,637.2,1
55.097917,0.04804,0.0026,1.057273,44.0084,21.6775,1974.2,638.11,1
55.172692,0.047785,0.002633,1.071021,43.624,21.5235,1980.7,638.5,1
55.052573,0.047031,0.002614,1.074846,44.1134,21.5547,1989.4,639.41,1
54.967605,0.046123,0.002643,1.074835,44.541,21.6299,2004.8,639.8,1
54.759504,0.044478,0.002655,1.074124,44.4171,21.6022,2017.35,640.71,1
54.529319,0.044323,0.002719,1.06516,44.6405,21.6382,2031.5,641.1,1
54.171845,0.044245,0.002819,1.053322,44.82,21.6612,2039.55,641.94,1
52.406734,0.044995,0.00276,1.045506,45.2537,21.6843,2039.05,642.3,1
49.677384,0.04582,0.002702,1.046305,45.6813,21.5366,2049.05,643.28,1
45.090492,0.047437,0.002759,1.048932,45.3714,21.6333,2053.7,643.7,1
41.566401,0.048258,0.002728,0.950027,45.8238,21.361,2064.35,644.61,1
40.413632,0.054072,0.002774,0.485487,45.768,15.1207,2050.75,645,1
41.432746,0.072002,0.002757,0.331719,45.0429,2.5945,1770.85,645.91,1
43.4183,0.12274,0.002633,0.524181,45.4582,16.1508,1382.85,646.3,1
45.039497,0.185277,0.002562,0.719028,45.1855,20.9722,1487.95,647.14,1
47.020346,0.266911,0.002396,0.850066,45.6132,21.3363,1499.25,647.5,1
48.366126,0.290841,0.002295,0.893342,45.6751,21.4971,1512.05,648.41,1
49.411095,0.278151,0.002185,0.901362,45.8114,21.4609,1516.9,648.8,1
50.031367,0.242495,0.002067,0.90511,45.9417,21.4971,1525.55,649.71,1
50.602613,0.197264,0.001955,0.905829,46.0903,21.3347,1533.55,650.1,1
50.934214,0.164235,0.001951,0.904214,46.7469,21.4613,1535.5,651.01,1
51.360841,0.134625,0.001877,0.901719,46.0778,21.4889,1544.5,651.4,1
51.446934,0.116168,0.001872,0.901455,46.5923,21.4135,1546.6,652.31,1
51.504174,0.099352,0.00177,0.905154,46.9392,21.4644,1557.1,652.7,1
51.671496,0.088825,0.001738,0.910842,46.8462,21.551,1558.175,653.47,1
51.670558,0.079449,0.001832,0.912798,47.5404,21.4265,1572.775,653.8,1
51.66662,0.07342,0.001858,0.920639,47.85,21.1774,1579.4,654.5,1
51.77885,0.069357,0.001826,0.927102,48.2032,21.1856,1588.2,654.8,1
51.834507,0.066679,0.001811,0.925212,48.4201,21.171,1599.375,655.5,1
51.786725,0.063993,0.001783,0.928572,48.668,21.2119,1606.5,655.8,1
51.865242,0.06277,0.001793,0.934934,48.6618,21.2919,1613.375,656.43,1
51.769646,0.060791,0.001803,0.942835,49.3495,21.3037,1626.35,656.7,1
51.574219,0.058933,0.001832,0.948973,49.2071,21.3312,1636.125,657.33,1
51.590259,0.057531,0.001834,0.949284,49.3002,21.328,1648.875,657.6,1
51.652918,0.056738,0.001844,0.954445,49.9569,21.3019,1659.35,658.16,1
51.68939,0.055958,0.001804,0.955941,50.6137,21.3213,1665.05,658.4,1
51.646742,0.054149,0.001809,0.955028,50.843,21.2986,1672.45,658.96,1
51.067742,0.051939,0.001814,0.94998,50.8121,21.3726,1684.75,659.2,1
49.778932,0.051085,0.001786,0.949364,50.88,21.5265,1691.85,659.97,1
47.592186,0.050086,0.001744,0.952687,51.2829,21.525,1696.15,660.3,1
45.523064,0.048969,0.001743,0.931306,51.2582,21.4728,1701.925,661.07,1
44.085263,0.047417,0.001759,0.880745,51.0476,16.4724,1701.45,661.4,1
43.355512,0.047338,0.00176,0.857731,51.1839,16.5214,1703.6,662.31,1
43.348776,0.047135,0.001763,0.875215,51.0972,16.9183,1695.65,662.7,1
44.171101,0.047363,0.001849,0.881582,50.8741,16.026,1684.45,663.61,1
45.870294,0.049851,0.00191,0.881438,50.6943,15.9048,1680.675,664,1
47.38155,0.055306,0.001893,0.872678,50.7874,19.2831,1681.275,664.98,1
48.292624,0.062259,0.001914,0.895668,50.8802,21.3807,1681.95,665.4,1
49.157513,0.067867,0.001856,0.932264,50.7501,21.3973,1679.9,666.52,1
49.827791,0.069679,0.001834,0.951721,51.0414,21.3397,1680.2,667,1
50.563769,0.067358,0.0018,0.953598,50.589,21.3364,1680.35,668.26,1
50.965424,0.061829,0.001769,0.945824,50.3473,21.3444,1680.65,668.8,1
51.150441,0.057086,0.001831,0.939736,50.5208,21.4085,1679.7,669.92,1
51.247992,0.054101,0.001819,0.947076,50.6881,21.3382,1681.65,670.4,1
51.502585,0.052305,0.001825,0.950986,50.4837,21.3971,1688.2,671.45,1
51.593325,0.051096,0.001841,0.948506,51.0971,21.389,1687.6,671.9,1
51.519986,0.050327,0.001853,0.947705,51.1033,21.3986,1683.95,673.02,1
51.587526,0.048448,0.001864,0.944457,50.9484,21.4956,1692.5,673.5,1
51.727021,0.047657,0.001899,0.940885,51.1837,21.5167,1694.65,674.55,1
51.862097,0.046972,0.001896,0.934893,51.128,21.5283,1690.675,675,1
51.859366,0.045412,0.001882,0.932044,50.6571,21.5382,1685.9,676.05,1
51.80388,0.045129,0.001875,0.937538,51.1342,21.5201,1693.5,676.5,1
52.009393,0.045189,0.001868,0.936855,51.2893,21.5629,1696.75,677.48,1
52.037006,0.045261,0.001922,0.933048,50.9111,21.5299,1695.1,677.9,1
51.909891,0.045237,0.001904,0.935614,50.8803,21.5674,1691.85,679.02,1
51.933202,0.046042,0.001888,0.940544,50.9731,21.5691,1694.35,679.5,1
51.827488,0.047096,0.001898,0.942924,50.843,21.5332,1694.375,680.55,1
51.733624,0.047407,0.001905,0.941685,50.7935,21.5609,1694.9,681,1
51.719605,0.047654,0.001933,0.946698,51.1716,21.5478,1698.45,682.05,1
51.72381,0.04855,0.001929,0.942802,51.3264,21.5645,1701.45,682.5,1
51.729648,0.049234,0.00189,0.944673,51.2643,21.5528,1694.95,683.62,1
51.775762,0.049162,0.00191,0.953641,51.1777,21.5776,1698.95,684.1,1
51.730518,0.049143,0.001894,0.957599,51.0846,21.5464,1703.75,685.15,1
51.646066,0.049061,0.001889,0.953592,50.9793,21.5673,1704.375,685.6,1
51.800702,0.048999,0.001937,0.954422,51.3574,21.5217,1707.825,686.79,1
51.852497,0.049038,0.001929,0.952802,51.314,21.5381,1704.75,687.3,1
51.79695,0.04832,0.001924,0.951872,51.4254,21.5445,1707.425,688.35,1
51.839197,0.047704,0.001927,0.959112,51.6732,21.5528,1708.05,688.8,1
51.827592,0.047673,0.001933,0.960358,51.1901,21.5806,1714.375,689.92,1
51.800567,0.047619,0.001942,0.965407,51.791,21.5856,1712.275,690.4,1
51.693734,0.047498,0.001907,0.966761,51.8159,21.5218,1713.675,691.45,1
51.528094,0.047546,0.001912,0.96751,51.6298,21.6445,1716.95,691.9,1
51.505187,0.047578,0.00194,0.952456,51.9273,21.6086,1721.175,692.81,1
51.544723,0.048535,0.001969,0.936742,52.4729,21.6168,1733.25,693.2,1
51.493995,0.051631,0.001998,0.929575,52.175,21.6395,1736.65,694.04,1
51.421962,0.054268,0.002012,0.935298,52.4107,21.6235,1739.65,694.4,1
51.402941,0.056553,0.00201,0.939098,52.4975,21.5923,1750.175,695.31,1
51.53109,0.057644,0.001986,0.952284,52.8445,21.5823,1753.425,695.7,1
51.55321,0.057624,0.001998,0.974718,53.1668,21.4578,1763.025,696.4,1
51.572025,0.055528,0.001937,0.984487,52.4106,21.6513,1766.3,696.7,1
51.637125,0.052359,0.001912,0.986455,52.8506,21.5297,1770.075,697.68,1
51.637658,0.049145,0.001869,0.987242,53.5634,21.5332,1775.65,698.1,1
51.684294,0.046997,0.001868,0.99583,53.5136,21.5282,1776.45,699.22,1
51.551752,0.046115,0.001874,0.99322,51.6548,21.5233,1770.85,699.7,1
51.396579,0.044518,0.001863,0.98677,52.3426,21.515,1775.425,700.89,1
51.458517,0.044464,0.001863,0.986073,52.5843,21.5595,1770.65,701.4,1
51.449486,0.044279,0.001874,0.978534,52.5344,21.6708,1767.475,702.73,1
51.299147,0.043256,0.001849,0.976909,53.1235,21.7104,1766.85,703.3,1
51.333339,0.042233,0.001872,0.986564,53.1358,21.6662,1767.4,704.56,1
51.425255,0.042306,0.001899,0.988575,52.8568,21.607,1763.525,705.1,1
51.252424,0.042318,0.001883,0.981231,52.7888,21.6282,1760.1,706.5,1
51.164784,0.042222,0.001893,0.982031,52.3241,21.6266,1757.5,707.1,1
51.1138,0.042901,0.001889,0.981956,52.3737,21.594,1758.4,708.43,1
51.13257,0.043454,0.001926,0.979776,52.1628,21.5628,1756.45,709,1
51.190027,0.043582,0.00195,0.979701,51.9831,21.5724,1748.15,710.33,1
51.127992,0.043622,0.001947,0.977123,51.9645,21.6185,1747.15,710.9,1
51.114797,0.043924,0.001938,0.980816,51.7599,21.6203,1746.325,712.3,1
51.138773,0.045428,0.001958,0.990673,51.7477,21.602,1742.5,712.9,1
51.118202,0.045456,0.001948,0.994624,51.6796,21.628,1743.05,714.23,1
51.161448,0.045444,0.001979,0.993624,51.4626,21.6248,1741.25,714.8,1
51.097522,0.045801,0.002004,0.989814,51.8409,21.6428,1738.3,716.13,1
50.90164,0.046248,0.001996,0.987079,51.6857,21.656,1737.75,716.7,1
50.824277,0.046397,0.002003,0.990103,51.8468,21.633,1735.95,718.03,1
50.984703,0.046507,0.001992,0.988826,51.8902,21.6101,1736.55,718.6,1
51.183798,0.046449,0.001989,0.985701,52.2745,21.6184,1733.65,719.93,1
51.179971,0.046256,0.002021,0.990428,52.4169,21.5955,1729.7,720.5,1
51.046958,0.046059,0.002008,0.987755,52.1566,21.62,1726.8,721.69,1
50.964956,0.046033,0.002018,0.99032,52.1256,21.574,1725.125,722.2,1
50.99798,0.046079,0.002061,0.992576,52.0388,21.5561,1723.975,723.6,1
50.941883,0.046064,0.002097,0.978516,51.8406,21.6054,1726.325,724.2,1
51.051455,0.047712,0.002132,0.963525,51.7911,21.6072,1727.15,725.39,1
51.18532,0.051182,0.002102,0.95215,51.221,21.6219,1730.85,725.9,1
51.076744,0.055188,0.002089,0.953758,51.6113,21.6496,1727.35,727.16,1
51.039643,0.056949,0.002084,0.958725,51.3574,21.5661,1728.1,727.7,1
51.054394,0.058585,0.002051,0.965809,51.6178,21.6001,1735.025,728.89,1
51.094926,0.058891,0.002009,0.984202,52.6462,21.6332,1727.5,729.4,1
51.216101,0.058863,0.001969,0.998197,52.2993,21.6235,1737.1,730.8,1
51.215511,0.057551,0.001936,1.004295,52.8013,21.6233,1737.025,731.4,1
51.149035,0.054799,0.00194,1.011817,52.1753,21.6039,1743.775,732.45,1
51.125422,0.052595,0.00193,1.015373,52.2868,21.5564,1747.575,732.9,1
51.228486,0.049988,0.001956,1.010232,52.8323,21.479,1760.25,733.74,1
51.381531,0.048453,0.001967,1.008507,53.6623,21.5297,1769.625,734.1,1
51.379105,0.04691,0.001952,1.014386,54.2262,21.4887,1785.475,734.73,1
51.406327,0.046627,0.001962,1.01939,54.5177,21.5776,1792.7,735,1
51.600877,0.044776,0.001941,1.020375,54.0714,21.5301,1814.525,735.49,1
51.743136,0.044558,0.001978,1.025627,55.2244,21.6448,1832.8,735.7,1
51.975226,0.043856,0.002024,1.033607,55.6147,21.5003,1843.45,736.05,1
52.199804,0.04207,0.002003,1.041165,55.6204,21.605,1867.475,736.2,1
52.353091,0.042075,0.001998,1.041148,55.3106,21.592,1889.175,736.48,1
52.56096,0.042011,0.002044,1.044046,56.1099,21.6083,1904,736.6,1
52.793567,0.041979,0.002075,1.050069,53.4827,21.7383,1922.375,737.02,1
52.843628,0.040626,0.002145,1.055391,56.8535,21.8598,1937.825,737.2,1
52.930673,0.040179,0.002142,1.059179,57.4424,21.7366,1954,737.55,1
53.193841,0.040055,0.002148,1.068897,58.1423,21.6611,1961.55,737.7,1
53.184239,0.039896,0.002169,1.073051,59.3633,21.6137,1978.1,738.05,1
53.044042,0.039628,0.002193,1.066256,59.4317,21.5071,1989.775,738.2,1
52.592808,0.038527,0.002174,1.065278,59.3573,21.5561,2004.3,738.55,1
51.397983,0.037796,0.002137,1.058513,59.7538,21.6086,2015.325,738.7,1
48.527761,0.037043,0.001994,1.049833,59.5742,21.6906,2029.85,738.98,1
43.978428,0.036619,0.002085,1.041238,59.9954,21.7136,2044.2,739.1,1
39.628199,0.035555,0.002105,0.992051,60.77,21.7432,2059.55,739.42,1
38.333466,0.034993,0.002171,0.595088,61.8171,21.5988,2045,739.5,1
38.021694,0.044145,0.002254,0.283728,61.1605,0.1936,1734,739.9,1
38.964913,0.070985,0.002143,0.453321,61.495,11.2078,1518.3,740,1
40.040973,0.115605,0.001997,0.652268,61.7119,18.6404,1528.25,740.32,1
41.639758,0.162208,0.001811,0.821484,60.8196,21.5036,1544.075,740.4,1
42.472652,0.183099,0.00173,0.91457,59.5988,20.3292,1547.075,740.8,1
